Feature,Midle,Turned,Value
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_generate_namespace,ClusterPolicy_status_autogen_rules_generate_namespace,namespace,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_generate_orphanDownstreamOnPolicyDelete,ClusterPolicy_status_autogen_rules_generate_orphanDownstreamOnPolicyDelete,orphanDownstreamOnPolicyDelete,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_generate_synchronize,ClusterPolicy_status_autogen_rules_generate_synchronize,synchronize,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_generate_uid,ClusterPolicy_status_autogen_rules_generate_uid,uid,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_imageExtractors,ClusterPolicy_status_autogen_rules_imageExtractors,imageExtractors,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_imageExtractors_path,ClusterPolicy_status_autogen_rules_imageExtractors_path,path,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_imageExtractors_jmesPath,ClusterPolicy_status_autogen_rules_imageExtractors_jmesPath,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_imageExtractors_key,ClusterPolicy_status_autogen_rules_imageExtractors_key,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_imageExtractors_name,ClusterPolicy_status_autogen_rules_imageExtractors_name,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_imageExtractors_value,ClusterPolicy_status_autogen_rules_imageExtractors_value,value,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate,ClusterPolicy_status_autogen_rules_mutate,mutate,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach,ClusterPolicy_status_autogen_rules_mutate_foreach,foreach,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context,ClusterPolicy_status_autogen_rules_mutate_foreach_context,context,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_name,ClusterPolicy_status_autogen_rules_mutate_foreach_context_name,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall,apiCall,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_data,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_data,data,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_data_key,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_data_key,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_data_value,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_data_value,value,preserveUnknownFields
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_default,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_default,default,preserveUnknownFields
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_jmesPath,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_jmesPath,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_method,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_method,method,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_method_GET,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_method_GET,GET,GET
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_method_POST,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_method_POST,POST,POST
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service,service,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service_url,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service_url,url,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service_caBundle,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service_caBundle,caBundle,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service_headers,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service_headers,headers,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service_headers_key,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service_headers_key,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service_headers_value,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_service_headers_value,value,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_urlPath,ClusterPolicy_status_autogen_rules_mutate_foreach_context_apiCall_urlPath,urlPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_configMap,ClusterPolicy_status_autogen_rules_mutate_foreach_context_configMap,configMap,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_configMap_name,ClusterPolicy_status_autogen_rules_mutate_foreach_context_configMap_name,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_configMap_namespace,ClusterPolicy_status_autogen_rules_mutate_foreach_context_configMap_namespace,namespace,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_globalReference,ClusterPolicy_status_autogen_rules_mutate_foreach_context_globalReference,globalReference,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_globalReference_name,ClusterPolicy_status_autogen_rules_mutate_foreach_context_globalReference_name,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_globalReference_jmesPath,ClusterPolicy_status_autogen_rules_mutate_foreach_context_globalReference_jmesPath,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry,imageRegistry,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_reference,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_reference,reference,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials,imageRegistryCredentials,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_allowInsecureRegistry,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_allowInsecureRegistry,allowInsecureRegistry,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers,providers,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers_default,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers_default,default,default
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers_amazon,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers_amazon,amazon,amazon
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers_azure,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers_azure,azure,azure
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers_google,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers_google,google,google
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers_github,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_providers_github,github,github
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_secrets,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_secrets,secrets,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_secrets_StringValue,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_imageRegistryCredentials_secrets_StringValue,StringValue,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_jmesPath,ClusterPolicy_status_autogen_rules_mutate_foreach_context_imageRegistry_jmesPath,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_variable,ClusterPolicy_status_autogen_rules_mutate_foreach_context_variable,variable,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_variable_default,ClusterPolicy_status_autogen_rules_mutate_foreach_context_variable_default,default,preserveUnknownFields
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_variable_jmesPath,ClusterPolicy_status_autogen_rules_mutate_foreach_context_variable_jmesPath,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_context_variable_value,ClusterPolicy_status_autogen_rules_mutate_foreach_context_variable_value,value,preserveUnknownFields
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_foreach,ClusterPolicy_status_autogen_rules_mutate_foreach_foreach,foreach,preserveUnknownFields
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_list,ClusterPolicy_status_autogen_rules_mutate_foreach_list,list,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_order,ClusterPolicy_status_autogen_rules_mutate_foreach_order,order,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_order_Ascending,ClusterPolicy_status_autogen_rules_mutate_foreach_order_Ascending,Ascending,Ascending
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_order_Descending,ClusterPolicy_status_autogen_rules_mutate_foreach_order_Descending,Descending,Descending
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_patchStrategicMerge,ClusterPolicy_status_autogen_rules_mutate_foreach_patchStrategicMerge,patchStrategicMerge,preserveUnknownFields
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_patchesJson6902,ClusterPolicy_status_autogen_rules_mutate_foreach_patchesJson6902,patchesJson6902,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions,preconditions,preserveUnknownFieldsX
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all,all,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_key,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_key,key,preserveUnknownFields
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_message,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_message,message,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator,operator,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_Equals,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_Equals,Equals,Equals
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_NotEquals,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_NotEquals,NotEquals,NotEquals
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_In,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_In,In,In
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_AnyIn,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_AnyIn,AnyIn,AnyIn
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_AllIn,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_AllIn,AllIn,AllIn
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_NotIn,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_NotIn,NotIn,NotIn
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_AnyNotIn,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_AnyNotIn,AnyNotIn,AnyNotIn
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_AllNotIn,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_AllNotIn,AllNotIn,AllNotIn
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_GreaterThanOrEquals,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_GreaterThanOrEquals,GreaterThanOrEquals,GreaterThanOrEquals
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_GreaterThan,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_GreaterThan,GreaterThan,GreaterThan
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_LessThanOrEquals,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_LessThanOrEquals,LessThanOrEquals,LessThanOrEquals
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_LessThan,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_LessThan,LessThan,LessThan
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_DurationGreaterThanOrEquals,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_DurationGreaterThanOrEquals,DurationGreaterThanOrEquals,DurationGreaterThanOrEquals
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_DurationGreaterThan,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_DurationGreaterThan,DurationGreaterThan,DurationGreaterThan
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_DurationLessThanOrEquals,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_DurationLessThanOrEquals,DurationLessThanOrEquals,DurationLessThanOrEquals
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_DurationLessThan,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_operator_DurationLessThan,DurationLessThan,DurationLessThan
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_value,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_all_value,value,preserveUnknownFields
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_any,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_any,any,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_any_key,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_any_key,key,preserveUnknownFields
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_any_message,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_any_message,message,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_any_operator,ClusterPolicy_status_autogen_rules_mutate_foreach_preconditions_any_operator,operator,
